address,latitude,longitude,Bank,city,province
"Jl. Murakata No.4, Barabai Barat, Barabai, Kabupaten Hulu Sungai Tengah, Kalimantan Selatan 71314",-2.5886478,115.3745109,Bank Mandiri,Kabupaten Hulu Sungai Tengah,Kalimantan Selatan
"Jl. H.Djok Mentaya, Kertak Baru Ilir, Kec. Banjarmasin Tengah, Kota Banjarmasin, Kalimantan Selatan 70111",-3.326181,114.5857573,Bank Mandiri,Kota Banjarmasin,Kalimantan Selatan
Jl Mayjen Sutoyo S No. 94/202 Banjarmasin/Jl. Kinibalu,-3.320732,114.5806583,Bank Mandiri,Kota Banjarmasin,Kalimantan Selatan
"Jl. Cempaka Raya, Tlk. Dalam, Kec. Banjarmasin Tengah, Kota Banjarmasin, Kalimantan Selatan 70119",-3.3277941,114.5754849,Bank Mandiri,Kota Banjarmasin,Kalimantan Selatan
"Jl. A. Yani Km.32 Desa Liang Anggang, Bati-Bati, Tanah Laut, Kalimantan Selatan",-3.5446417,114.7341232,Bank Mandiri,Kabupaten Tanah Laut,Kalimantan Selatan
"Komp Pertokoan Cahaya Bumi Semesta, Jalan A Yani Km 40 Cindai Alus, Kec. Martapura, Banjar, Kalimantan Selatan",-3.4080519,114.8491041,Bank Mandiri,Kota Banjar,Kalimantan Selatan
"Komplek Citra Land Jalan Ahmad Yani Km. 7,8 Kec. Kertak Hanyar, Kab. Banjar",-3.3589948,114.6283227,Bank Mandiri,Kota Banjar,Kalimantan Selatan
"Jl. Angkasa, Landasan Ulin Utara, Kec. Landasan Ulin, Kota Banjar Baru, Kalimantan Selatan 70724",-3.4367368,114.7519394,Bank Mandiri,Kota Banjarbaru,Kalimantan Selatan
"Pelabuhan Trisakti Jl. Barito Hilir No.6, Telaga Biru, Banjarmasin Barat 70119",-3.3265939,114.559263,Bank Mandiri,Kota Banjarmasin,Kalimantan Selatan
"Jl. A. Yani No.Km.40, Cindai Alus, Kec. Martapura, Banjar, Kalimantan Selatan 70612",-3.4126095,114.8493416,Bank Mandiri,Kota Banjarbaru,Kalimantan Selatan
"Jl. A. Yani No.36, Komet, Kec. Banjarbaru Utara, Kota Banjar Baru, Kalimantan Selatan 70714",-3.4392525,114.848479,Bank Mandiri,Kota Banjarbaru,Kalimantan Selatan
"Jl Transmigran, Kota Baru, Cantung Kiri Hilir, Kec. Kelumpang Hulu",-3.103122,115.9349737,Bank Mandiri,Kota Batulicin,Kalimantan Selatan
"Jl. Transmigrasi Plajau No.148, Kel. Kp. Baru, Kec Simpang Empat",-3.4167206,115.9976913,Bank Mandiri,Kabupaten Tanah Bumbu,Kalimantan Selatan
"Jl. Veteran Sungai Bilu, Melayu, Banjarmasin Tengah, Kota Banjarmasin, Kalimantan Selatan 70236",-3.3202168,114.6008464,Bank Mandiri,Kota Banjarmasin,Kalimantan Selatan
"Jl. A. Yani No.02, Pemurus Luar, Kec. Banjarmasin Tim., Kota Banjarmasin, Kalimantan Selatan 70236",-3.3416481,114.6189928,Bank Mandiri,Kota Banjarmasin,Kalimantan Selatan
"Jl. Gubernur Soebardjo, Handil Baru, Aluh-Aluh, Kalimantan Selatan",-3.3652275,114.5832081,Bank Mandiri,Kota Banjarmasin,Kalimantan Selatan
"Sungai Lulut, Sungai Tabuk, Banjar, Kalimantan Selatan 70653",-3.3244742,114.6608562,Bank Mandiri,Kabupaten Banjar,Kalimantan Selatan
"Jl. Wahid Hasyim I, Sempaja Sel., Kec. Samarinda Utara, Kota Samarinda, Kalimantan Timur 75243, Indonesia",-0.4566738,117.1519422,Bank Mandiri,Kabupaten Kotawaringin Barat,Kalimantan Tengah
"Jl. Kesuma Bangsa No.76, Bugis, Kec. Samarinda Kota, Kota Samarinda, Kalimantan Timur 75121, Indonesia",-0.4899268000000001,117.1465171,Bank Mandiri,Kota Palangka Raya,Kalimantan Tengah
"Jl. Pahlawan No.1, Dadi Mulya, Kec. Samarinda Ulu, Kota Samarinda, Kalimantan Timur 75123, Indonesia",-0.4892649999999999,117.145823,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Jl. Soekarno Hatta RT.29 KM.5,5 No.1, Batu Ampar, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur 76136, Indonesia",-1.2056673,116.8541269,Bank Mandiri,Kabupaten Seruyan,Kalimantan Tengah
"Jl. Jend. Ahmad Yani No. 70, Palangkaraya, Kalimantan Tengah",-2.1869651,113.8963191,Bank Mandiri,Kota Palangka Raya,Kalimantan Tengah
"Jl. Ahmad Yani No.46, Pahandut, Kec. Pahandut, Kota Palangka Raya, Kalimantan Tengah 74874, Indonesia",-2.2095612,113.9350309,Bank Mandiri,Kota Palangka Raya,Kalimantan Tengah
"Jl Tjilik Riwut Km 1 No. 19-20 Palangkaraya, Kalimantan Tengah",-2.1987914,113.9070653,Bank Mandiri,Kota Palangka Raya,Kalimantan Tengah
"Jl. Ahmad Yani No.46, Pahandut, Kec. Pahandut, Kota Palangka Raya, Kalimantan Tengah 74874, Indonesia",-2.2095612,113.9350309,Bank Mandiri,Kota Palangka Raya,Kalimantan Tengah
Jl. Pahlawan No. 5 Barito Selatan Kalimantan Tengah,-1.7161031,114.8386081,Bank Mandiri,Kabupaten Barito Selatan,Kalimantan Tengah
"Jl. Panglima Batur No.4 , Buntok, Kabupaten Barito Selatan, Kalimantan Tengah",-1.7216893,114.8343094,Bank Mandiri,Kabupaten Barito Selatan,Kalimantan Tengah
"Jl. MT. Haryono No.119, Kuala Pembuang Satu, Seruyan, Kabupaten Seruyan, Kalimantan Tengah 74212",-3.3800893,112.5495469,Bank Mandiri,Kabupaten Seruyan,Kalimantan Tengah
"Jl. MT. Haryono No.119, Kuala Pembuang Satu, Seruyan, Kabupaten Seruyan, Kalimantan Tengah 74212",-3.3800893,112.5495469,Bank Mandiri,Kabupaten Seruyan,Kalimantan Tengah
"Jl. M.T. Haryono No. 81 A, Mentawa Baru Hulu, Mentawa Baru Ketapang, Mentawa Baru Ketapang 74322",-2.5412174,112.9454716,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Jl. M.T. Haryono No. 81 A, Mentawa Baru Hulu, Mentawa Baru Ketapang, Mentawa Baru Ketapang 74322",-2.5412174,112.9454716,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Jl. M.T. Haryono No. 81 A, Mentawa Baru Hulu, Mentawa Baru Ketapang, Mentawa Baru Ketapang 74322",-2.5412174,112.9454716,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Jl. Jend. Sudirman No.32, Selat Hilir, Kec. Selat, Kabupaten Kapuas, Kalimantan Tengah 73513",-3.0227966,114.3921736,Bank Mandiri,Kabupaten Kapuas,Kalimantan Tengah
"Jl. Jend. Sudirman No.32, Selat Hilir, Kec. Selat, Kabupaten Kapuas, Kalimantan Tengah 73513",-3.0227966,114.3921736,Bank Mandiri,Kabupaten Kapuas,Kalimantan Tengah
"Jl. Jend. Sudirman No.32, Selat Hilir, Kec. Selat, Kabupaten Kapuas, Kalimantan Tengah 73513",-3.0227966,114.3921736,Bank Mandiri,Kabupaten Kapuas,Kalimantan Tengah
"Jl. Jend Sudirman No 32A Kuala Kapuas, Kabupaten Kapuas, Kalimantan Tengah",-3.0227966,114.3921736,Bank Mandiri,Kabupaten Kapuas,Kalimantan Tengah
"Jl. Ahmad Yani No. 18 Pangkalan Bun, Kabupaten Kotawaringin Barat, Kalimantan Tengah",0.5108309999999999,117.5360171,Bank Mandiri,Kabupaten Kotawaringin Barat,Kalimantan Tengah
"Jl. Udan Said No. 3 Pangkalan Bun, Kabupaten Kotawaringin Barat, Kalimantan Tengah",-2.671419,111.6381001,Bank Mandiri,Kabupaten Kotawaringin Barat,Kalimantan Tengah
"Jalan RTA Milono KM 3,5, Langkai, Pahandut, Menteng, Palangka Raya, Kota Palangka Raya, Kalimantan Tengah 74874, Indonesia",-2.2356344,113.9201532,Bank Mandiri,Kabupaten Kotawaringin Barat,Kalimantan Tengah
"Jl. Tjilik Riwut No. 58 Kasongan, Sawahan, Mentawa Baru/Ketapan, Kabupaten Kotawaringin Timur, Kalimantan Tengah 74412, Indonesia",-2.5248443,112.9430146,Bank Mandiri,Kota Palangka Raya,Kalimantan Tengah
"Jl. Trans Kalimantan Sampit Pangkalan Bun, Kalimantan Tengah",-2.688962000000001,111.622398,Bank Mandiri,Kabupaten Kotawaringin Barat,Kalimantan Tengah
"Jl. A. Yani Km 65, Ds Karang Mulya, Kec Pangkalan Banteng",-2.4682944,111.9157847,Bank Mandiri,Kabupaten Kotawaringin Barat,Kalimantan Tengah
"Jl. Ahmad Yani No. 21, Muara Teweh, Kabupaten Barito Utara, Kalimantan Tengah",-0.9475233,114.9003534,Bank Mandiri,Kabupaten Barito Utara,Kalimantan Tengah
"Jl. Jend. Ahmad Yani No. 21, Kab. Barito Utara, Kalimantan Tengah",-3.3212018,114.5960437,Bank Mandiri,Kabupaten Barito Utara,Kalimantan Tengah
"Jl. Ahmad Yani No. 43-45, Melayu, Kabupaten Barito Utara, Kalimantan Tengah",-0.9475443999999998,114.9003422,Bank Mandiri,Kabupaten Barito Utara,Kalimantan Tengah
"Jl. Temanggung Surapati Muara Teweh., Kabupaten Barito Utara, Kalimantan Tengah",-0.9349425,114.8985047,Bank Mandiri,Kabupaten Barito Utara,Kalimantan Tengah
"Jl. Melati, Nanga Bulik, Kec. Lamandau, Kabupaten Lamandau, Kalimantan Tengah 74162, Indonesia",-2.1803768,111.4466492,Bank Mandiri,Kabupaten Lamandau,Kalimantan Tengah
"Pulang Pisau, Kalimantan Tengah, Kabupaten Pulang Pisau, Kalimantan Tengah",-2.6849607,113.9536466,Bank Mandiri,Kabupaten Pulang Pisau,Kalimantan Tengah
"Tamiang Layang, Dusun Tim., Kabupaten Barito Timur",-2.1110964,115.1533426,Bank Mandiri,Kabupaten Barito Timur,Kalimantan Tengah
"Jl. Jenderal Sudirman, Desa sebabi, Kotawaringin Timur",-2.434166,112.4452968,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Jl. A. Yani, Sumber Agung, Pangkalan Lada, Kabupaten Kotawaringin Barat, Kalimantan Tengah 74113, Indonesia",-2.5647479,111.7432525,Bank Mandiri,Kabupaten Kotawaringin Barat,Kalimantan Tengah
"Jl. Pangeran Antasari No.22, Mentawa Baru Hulu, Mentawa Baru Ketapang, Kabupaten Kotawaringin Timur, Kalimantan Tengah 74322",-2.543671,112.9611545,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Jl. M.T. Haryono No. 81 A, Mentawa Baru Hulu, Mentawa Baru Ketapang, Mentawa Baru Ketapang 74322",-2.5412174,112.9454716,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Jl. Tjilik Riwut No 64, Kel. Mendawai ,Kec. Sukamara Kalteng 74712",-2.7389409,111.1674611,Bank Mandiri,Kabupaten Sukamara,Kalimantan Tengah
"Jl. Bendahara No. 55 Rt. 08 Rw. 03, Kabupaten Kotawaringin Barat, Kalimantan Tengah",-2.7418042,111.7263572,Bank Mandiri,Kabupaten Kotawaringin Barat,Kalimantan Tengah
"Jl. Yos Sudarso No.69, Menteng, Kec. Jekan Raya, Kota Palangka Raya, Kalimantan Tengah 74874, Indonesia",-2.2290784,113.874719,Bank Mandiri,Kota Palangka Raya,Kalimantan Tengah
"Jl. Rta Milono Km. 3,5 , Palangkaraya, Kota Palangka Raya, Kalimantan Tengah",-2.2356344,113.9201532,Bank Mandiri,Kota Palangka Raya,Kalimantan Tengah
"Jl. H.M. Arsyad, Mentawa Baru Hilir, Mentawa Baru/Ketapan, Kabupaten Kotawaringin Timur, Kalimantan Tengah 74321, Indonesia",-2.5570905,112.9498693,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Jl. Cilik Riwut, Pundu, Kec. Cempaga Hulu, Kabupaten Kotawaringin Timur, Kalimantan Tengah 74354, Indonesia",-1.9725876,113.0658322,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Jl. Lintas Kalimantan, Lamandau, Kabupaten Lamandau, KALIMANTAN TENGAH",-1.9304355,111.160435,Bank Mandiri,Kabupaten Lamandau,Kalimantan Tengah
"Jl. Jenderal Sudirman No.55, Mentawa Baru Hulu, Mentawa Baru/Ketapan, Kabupaten Kotawaringin Timur, Kalimantan Tengah 74311, Indonesia",-2.5376803,112.9237166,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Jl. RTA Milono No.Km. 1,5, Menteng, Kec. Jekan Raya, Kota Palangka Raya, Kalimantan Tengah 74874, Indonesia",-2.2625355,113.9197775,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Jl. MT. Haryono, Mentawa Baru Hulu, Mentawa Baru/Ketapan, Kabupaten Kotawaringin Timur, Kalimantan Tengah 74312, Indonesia",-2.5412452,112.9511954,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Jl. Sentosa, Sungai Pinang Dalam, Kec. Sungai Pinang, Kota Samarinda, Kalimantan Timur 75117, Indonesia",-0.4741584,117.1697405,Bank Mandiri,Kota Palangka Raya,Kalimantan Tengah
"Pabrik Katingan Central Desa Tumbang Marak,Kabupaten Katingan Provinsi Kalteng",-1.4190793,112.8820489,Bank Mandiri,Kabupaten Katingan,Kalimantan Tengah
"Jl. Diponegoro, Pahandut, Kec. Pahandut, Kota Palangka Raya, Kalimantan Tengah 74874, Indonesia",-2.2156102,113.9341877,Bank Mandiri,Kota Palangka Raya,Kalimantan Tengah
"Mentawa Baru Hilir, Mentawa Baru/Ketapan, East Kotawaringin Regency, Central Kalimantan 74321",-2.5481804,112.949604,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
Jl. Mt Haryono No. 60 Sampit Kalteng Eks Jl. Di Panjaitan No. 64 Kecamatan Mentawa Baru Ketapang Kab. Kotawaringin Timur,-2.538589,112.9608364,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Perumahan Pt. Kma Selatan, Jalan Kuala Kuayan, Mentawa Baru Hulu, Mentawa Baru/Ketapan, Tangka Robah, Kec. Mentaya Hulu, Kabupaten Kotawaringin Timur, Kalimantan Tengah 743",-2.5428949,112.9207745,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
Jl. Pahlawan No. 5 Barito Selatan Kalimantan Tengah,-1.7161031,114.8386081,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Jl. Ahmad Yani No.46, Pahandut, Kec. Pahandut, Kota Palangka Raya, Kalimantan Tengah 74874, Indonesia",-2.2095612,113.9350309,Bank Mandiri,Kota Palangka Raya,Kalimantan Tengah
"Pasar Blok A, Jl. Kahayan No.22, Palangka, Kec. Jekan Raya, Kota Palangka Raya, Kalimantan Tengah 74874, Indonesia",-2.2028701,113.9174763,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Palangkaraya, Jekan Raya, Palangka Raya City, Central Kalimantan, Indonesia",-2.2161048,113.913977,Bank Mandiri,Kota Palangka Raya,Kalimantan Tengah
"Jl. Trans Kalimantan Mambulai - Kapuas, Kabupaten Kuala Kapuas, Kalimantan Tengah",-3.0261618,114.3978007,Bank Mandiri,Kabupaten Kuala Kapuas,Kalimantan Tengah
"Perkebunan Pt Astra, Pandu Senjaya, Pangkalan Lada, Kabupaten Kotawaringin Barat, Kalimantan Tengah 74184",-2.4697388,111.7794685,Bank Mandiri,Kabupaten Kotawaringin Barat,Kalimantan Tengah
"Jl. Diponegoro, Pahandut, Kec. Pahandut, Kota Palangka Raya, Kalimantan Tengah 74874, Indonesia",-2.2156102,113.9341877,Bank Mandiri,Kabupaten Kotawaringin Barat,Kalimantan Tengah
"Jl. Demang Leman No.9, Menteng, Kec. Jekan Raya, Kota Palangka Raya, Kalimantan Tengah 73111, Indonesia",-2.2133447,113.9142779,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Jl. Kenanga No.34, Karang Anyar, Tarakan Bar., Kota Tarakan, Kalimantan Utara, Indonesia",3.3119185,117.5864353,Bank Mandiri,Kabupaten Kotawaringin Barat,Kalimantan Tengah
"Jl. Iskandar No.99, Madurejo, Kec. Arut Sel., Kabupaten Kotawaringin Barat, Kalimantan Tengah 74112",-2.7079128,111.6480854,Bank Mandiri,Kabupaten Kotawaringin Barat,Kalimantan Tengah
"Desa Butong, Barito Utara, Petuk Barunai, Rakumpit, Kota Palangka Raya, Kalimantan Tengah 73223",-1.7393186,113.7513827,Bank Mandiri,Kabupaten Barito Utara,Kalimantan Tengah
"Jl. Patih Rumbih No.10, Selat Tengah, Kec. Selat, Kabupaten Kapuas, Kalimantan Tengah 73516, Indonesia",-3.0035248,114.3765326,Bank Mandiri,Kabupaten Kapuas,Kalimantan Tengah
"Jl. G. Obos No. 47A Palangkaraya, Kota Palangka Raya, Kalimantan Tengah",-2.2268683,113.9346872,Bank Mandiri,Kota Palangka Raya,Kalimantan Tengah
"Jl. M.T. Haryono No. 81 A, Mentawa Baru Hulu, Mentawa Baru Ketapang, Mentawa Baru Ketapang 74322",-2.5412174,112.9454716,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Pangkalan Muntai,Kec.Sukamara Kab Sukamara, Kalimantan Tengah",-2.4133584,111.2487319,Bank Mandiri,Kabupaten Kotawaringin Barat,Kalimantan Tengah
"Jl. Ahmad Yani No.46, Pahandut, Kec. Pahandut, Kota Palangka Raya, Kalimantan Tengah 74874, Indonesia",-2.2095612,113.9350309,Bank Mandiri,Kota Palangka Raya,Kalimantan Tengah
"Jl. A. Yani No. 55, Beriwit, Murung, Kabupaten Murung Raya, Kalimantan Tengah",-0.6425499,114.5658089,Bank Mandiri,Kabupaten Murung Raya,Kalimantan Tengah
"Kotawaringin Hulu, Kec. Kotawaringin Lama, Kabupaten Kotawaringin Barat, Kalimantan Tengah 74161",-2.4562178,111.4514369,Bank Mandiri,Kabupaten Kotawaringin Barat,Kalimantan Tengah
"Tabiku, Danau Sembuluh, Seruyan, Tabiku, Seruyan Raya, Kabupaten Seruyan",-2.673403,112.432731,Bank Mandiri,Kabupaten Seruyan,Kalimantan Tengah
"Desa Antang Kalang, Kotawaringin Timur, Kabupaten Kotawaringin Timur, Kalimantan Tengah",-1.510812,112.6675398,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Jl.Rta Milono Km 1.3 Menteng Kec.Jekan Raya,Palangka Raya",-2.2197538,113.9207006,Bank Mandiri,Kota Palangka Raya,Kalimantan Tengah
"Jl. Tambun Bungai Selat Hilir, Kuala Kapuas, Kalimantan Tengah",-3.0108412,114.3882816,Bank Mandiri,Kabupaten Kapuas,Kalimantan Tengah
"Jl. RTA Milono, Langkai, Kec. Pahandut, Kota Palangka Raya, Kalimantan Tengah 74874, Indonesia",-2.2443306,113.9198646,Bank Mandiri,Kabupaten Kotawaringin Barat,Kalimantan Tengah
"Wonosari, Antang Kalang, Kotawaringin Timur, Kalimantan Tengah",-1.7530189,112.7032945,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Jl. Tjilik Riwut Km 1, Palangkaraya, Kota Palangka Raya, Kalimantan Tengah",-2.1987914,113.9070653,Bank Mandiri,Kota Palangka Raya,Kalimantan Tengah
"Bundaran Besar Palangkaraya Jl.Kinibalu No 01, Kalimantan Tengah",-2.206259,113.9120203,Bank Mandiri,Kota Palangka Raya,Kalimantan Tengah
"Jl. Tambun Bungai, Bukit Tunggal, Jekan Raya, Kota Palangka Raya",-2.2116348,113.9233407,Bank Mandiri,Kota Palangka Raya,Kalimantan Tengah
"Blok F, Jl. Piranha IV No.11, Bukit Tunggal, Kec. Jekan Raya, Kota Palangka Raya, Kalimantan Tengah 74874, Indonesia",-2.1786199,113.8733327,Bank Mandiri,Kabupaten Kotawaringin Barat,Kalimantan Tengah
"Tjilik Riwut Airport, Jl. Adonis Samad, Panarung, Kec. Pahandut, Kota Palangka Raya, Kalimantan Tengah 73111, Indonesia",-2.2314775,113.9486071,Bank Mandiri,Kota Palangka Raya,Kalimantan Tengah
"Jl. Tambun Bungai No.16, Selat Tengah, Kec. Selat, Kabupaten Kapuas, Kalimantan Tengah 73516",-3.0150959,114.3859177,Bank Mandiri,Kabupaten Kapuas,Kalimantan Tengah
"Kec. Mentaya Hulu - Kuala Kuayan, Kabupaten Kotawaringin Timur, Kalimantan Tengah",-2.0298834,112.3218553,Bank Mandiri,Kabupaten Kotawaringin Timur,Kalimantan Tengah
"Bukit Tunggal, Jekan Raya, Palangka Raya City, Central Kalimantan 74874, Indonesia",-2.1973486,113.7870822,Bank Mandiri,Kabupaten Kotawaringin Barat,Kalimantan Tengah
"Jl. Firdaus 2 No.76, Pasiran, Singkawang Bar., Kota Singkawang, Kalimantan Barat 79122, Indonesia",0.90568,108.9742972,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"Jl. Firdaus 2 No.76, Pasiran, Singkawang Bar., Kota Singkawang, Kalimantan Barat 79122, Indonesia",0.90568,108.9742972,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"Jl. R. Suprapto No 28 E-F, Sampit, Delta Pawan, Kabupaten Ketapang, Kalimantan Barat 78811, Indonesia",-1.8435334,109.9701771,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"Jl. Ahmad Yani, Mabuun, Murung Pudak, Kabupaten Tabalong, Kalimantan Selatan 71571, Indonesia",-1.8873813,113.313739,Bank Mandiri,Kabupaten Kutai Kartanegara,Kalimantan Timur
"Jl. Mulawarman No.23, Pelabuhan, Kec. Samarinda Kota, Kota Samarinda, Kalimantan Timur 75242, Indonesia",-0.5040456,117.1541496,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"Kota Samarinda, Kalimantan Timur, Kota Samarinda, Kalimantan Timur",-0.5016166,117.1264753,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"Jl. Kapten Soedjono.Aj, Simpang Pasir, Kec. Palaran, Kota Samarinda, Kalimantan Timur 75251, Indonesia",-0.5338729,117.1575783,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"Jl. Mulawarman No.23, Pelabuhan, Kec. Samarinda Kota, Kota Samarinda, Kalimantan Timur 75242, Indonesia",-0.5040456,117.1541496,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"Jl. Kapten Soedjono.Aj, Simpang Pasir, Kec. Palaran, Kota Samarinda, Kalimantan Timur 75251, Indonesia",-0.5338729,117.1575783,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"Jl. K. Haji Ahmad Mukhsin No. 36, Timbau, Tenggarong, Timbau, Kec. Tenggarong, Kabupaten Kutai Kartanegara, Kalimantan Timur 75513, Indonesia",-0.4358065,116.9967145,Bank Mandiri,Kota Samarinda,Kalimantan Timur
Jl. Kh Akhmad Mukhsin No. 36 Tenggarong Kalimantan Timur,-0.4358065,116.9967145,Bank Mandiri,Kabupaten Kutai Kartanegara,Kalimantan Timur
"Jembayan Dalam, Kec. Loa Kulu, Kabupaten Kutai Kartanegara, Kalimantan Timur 75571, Indonesia",-0.5742566,116.9322553,Bank Mandiri,Kabupaten Kutai Kartanegara,Kalimantan Timur
"Jl. P. AntasariTenggarong, Sempaja Utara, Kec. Samarinda Utara, Kota Samarinda, Kalimantan Timur 75127, Indonesia",-0.4924882,117.1272335,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"Jl. K. Haji Ahmad Mukhsin No. 36, Timbau, Tenggarong, Timbau, Kec. Tenggarong, Kabupaten Kutai Kartanegara, Kalimantan Timur 75513, Indonesia",-0.4358065,116.9967145,Bank Mandiri,Kabupaten Kutai Kartanegara,Kalimantan Timur
"Jl. Yos Sudarso Ii No. 17 B-C, Sangatta, Kalimantan Timur",0.4973494,117.5307579,Bank Mandiri,Kabupaten Kutai Timur,Kalimantan Timur
"Jl. Jend. Ahmad Yani, Sangatta Utara, Kabupaten Kutai Timur, Kalimantan Timur",0.5512075,117.5610408,Bank Mandiri,Kabupaten Kutai Timur,Kalimantan Timur
"Jl. Yos Sudarso 2 No.36, Sangatta Utara, Kabupaten Kutai Timur, Kalimantan Timur 75683, Indonesia",0.4962069,117.5310554,Bank Mandiri,Kabupaten Kutai Timur,Kalimantan Timur
"Jl. Yos Sudarso Ii No. 17 B-C, Sangatta, Kalimantan Timur",0.4973494,117.5307579,Bank Mandiri,Kabupaten Kutai Timur,Kalimantan Timur
"Jl. Letjend S.Parman No.24, Temindung Permai, Kec. Sungai Pinang, Kota Samarinda, Kalimantan Timur 75242, Indonesia",-0.4794543,117.1547734,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"Jl. Hasan Basri No.1, Temindung Permai, Kec. Sungai Pinang, Kota Samarinda, Kalimantan Timur 75242, Indonesia",-0.4810438999999999,117.1516831,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"Jl. Ir. Soekarno Hatta Rt. 18 Handil, Kabupaten Kutai Kartanegara, Kalimantan Timur",-0.8094704,117.2299602,Bank Mandiri,Kabupaten Kutai Kartanegara,Kalimantan Timur
"Jl. Ir Soekarno , Handil - Muara Jawa, Kabupaten Kutai Kartanegara, Kalimantan Timur",-0.8094704,117.2299602,Bank Mandiri,Kabupaten Kutai Kartanegara,Kalimantan Timur
"Jl. Bung Tomo No. 1 Samarinda Seberang, Sungai Keledang",-0.5152629,117.1285684,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"Jl. Sultan Hasanuddin No.19 Samarinda Seberang, Kalimantan Timur",-0.5113613,117.1394993,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"Jl. Wahid Hasyim I No.5, Sempaja Sel., Kec. Samarinda Utara, Kota Samarinda, Kalimantan Timur 75119, Indonesia",-0.4532013,117.1529608,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"South Sangatta, East Kutai Regency, East Kalimantan, Indonesia",0.4335827,117.3146351,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"Jl. Donald Isaac Panjaitan No.31, Sungai Pinang Dalam, Kec. Samarinda Utara, Kota Samarinda, Kalimantan Timur 75117, Indonesia",-0.4616502999999999,117.1779541,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"Jl. Donald Isaac Panjaitan No.31, Sungai Pinang Dalam, Kec. Samarinda Utara, Kota Samarinda, Kalimantan Timur 75117, Indonesia",-0.4616502999999999,117.1779541,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"Jl. Donald Isaac Panjaitan No.31, Sungai Pinang Dalam, Kec. Samarinda Utara, Kota Samarinda, Kalimantan Timur 75117, Indonesia",-0.4616502999999999,117.1779541,Bank Mandiri,Kabupaten Kutai Timur,Kalimantan Timur
"Jl. Kesuma Bangsa No.76, Bugis, Kec. Samarinda Kota, Kota Samarinda, Kalimantan Timur 75121, Indonesia",-0.4899268000000001,117.1465171,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"Jl. Kesuma Bangsa No.76, Bugis, Kec. Samarinda Kota, Kota Samarinda, Kalimantan Timur 75121, Indonesia",-0.4899268000000001,117.1465171,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"Jl. Kesuma Bangsa No.76, Bugis, Kec. Samarinda Kota, Kota Samarinda, Kalimantan Timur 75121, Indonesia",-0.4899268000000001,117.1465171,Bank Mandiri,Kota Samarinda,Kalimantan Timur
"Jl. Ir. H. Juanda, Air Hitam, Kec. Samarinda Ulu, Kota Samarinda, Kalimantan Timur 75124, Indonesia",-0.4808948,117.1346032,Bank Mandiri,Kota Samarinda,Kalimantan Timur
